PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply822,,Nacho,Spain,1990-01-18,Real Madrid,6,Defender,180,76,R
ply823,Rafa,Marín,Spain,2002-05-19,,3,Defender,191,76,R
ply824,Antonio,Rüdiger,Germany,1993-03-03,Real Madrid,22,Defender,190,85,R
ply825,Eduardo,Camavinga,France,2002-11-10,Real Madrid,12,Midfielder,182,68,L
ply826,Dani,Ceballos,Spain,1996-08-07,Real Madrid,19,Midfielder,179,71,R
ply827,Toni,Kroos,Germany,1990-01-04,Real Madrid,8,Midfielder,183,76,R
ply828,Luka,Modrić,Croatia,1985-09-09,Real Madrid,10,Midfielder,172,66,
ply829,Aurélien,Tchouaméni,France,2000-01-27,Real Madrid,18,Midfielder,188,81,R
ply830,Federico,Valverde,Uruguay,1998-07-22,Real Madrid,15,Midfielder,182,78,R
ply831,Karim,Benzema,France,1987-12-19,Real Madrid,9,Forward,185,81,R
ply832,Eden,Hazard,Belgium,1991-01-07,Real Madrid,7,Forward,175,74,R
ply833,Lucas,Vázquez,Spain,1991-07-01,Real Madrid,17,Forward,173,71,R
ply834,Marco,Asensio,Spain,1996-01-21,Real Madrid,11,Forward,182,76,L
ply835,,Mariano,Dom. Republic,1993-08-01,Real Madrid,24,Forward,180,76,R
ply836,,Rodrygo,Brazil,2001-01-09,Real Madrid,21,Forward,174,64,R
ply837,Vinícius,Júnior,Brazil,2000-07-12,Real Madrid,20,Forward,176,73,R
ply838,Lluís,Llopis,Spain,1964-11-26,Real Madrid,,Goalkeeping,,,
ply839,Antonio,Pintus,Italy,1962-09-26,Real Madrid,,Athletic,,,
ply840,Alberto,Flores,Spain,2003-11-10,Sevilla FC,31,Goalkeeper,186,,
ply841,,Bono,Morocco,1991-04-05,Sevilla FC,13,Goalkeeper,192,78,L
ply842,Marko,Dmitrović,Serbia,1992-01-24,Sevilla FC,1,Goalkeeper,189,94,L
ply843,Marcos,Acuña,Argentina,1991-10-28,Sevilla FC,19,Defender,172,69,L
ply844,Alex,Telles,Brazil,1992-12-15,Sevilla FC,3,Defender,181,71,L
ply845,Jesús,Navas,Spain,1985-11-21,Sevilla FC,16,Defender,172,60,R
ply846,José,Ángel,Spain,2002-01-29,Sevilla FC,30,Defender,184,80,R
ply847,Kike,Salas,Spain,2002-04-23,Sevilla FC,29,Defender,186,,L
ply848,,Marcão,Brazil,1996-06-05,Sevilla FC,23,Defender,185,80,L
ply849,Gonzalo,Montiel,Argentina,1997-01-01,Sevilla FC,2,Defender,176,70,R
ply850,Tanguy,Nianzou,France,2002-06-07,Sevilla FC,14,Defender,191,85,R
ply851,Pablo,Pérez,Spain,2001-08-18,Sevilla FC,26,Defender,174,70,L
ply852,Karim,Rekik,Netherlands,1994-12-02,Sevilla FC,4,Defender,186,84,L
ply853,Thomas,Delaney,Denmark,1991-09-03,Sevilla FC,18,Midfielder,182,79,L
ply854,,Fernando,Brazil,1987-07-25,Sevilla FC,20,Midfielder,183,70,R
ply1,Sebastiano,Desplanches,Italy,2003-03-11,AC Milan,91,Goalkeeper,188,78,L
ply2,Andreas,Jungdal,Denmark,2002-02-22,AC Milan,96,Goalkeeper,195,82,R
ply3,Mike,Maignan,France,1995-07-03,AC Milan,16,Goalkeeper,191,80,R
ply4,Antonio,Mirante,Italy,1983-07-08,AC Milan,83,Goalkeeper,193,79,R
ply5,Lapo,Nava,Italy,2004-01-22,AC Milan,92,Goalkeeper,189,70,R
ply6,Ciprian,Tătăruşanu,Romania,1986-02-09,AC Milan,1,Goalkeeper,198,90,R
ply7,Fodé,Ballo-Touré,Senegal,1997-01-03,AC Milan,5,Defender,182,70,L
ply8,Davide,Calabria,Italy,1996-12-06,AC Milan,2,Defender,177,77,R
ply9,Sergiño,Dest,USA,2000-11-03,AC Milan,21,Defender,175,62,R
ply10,Alessandro,Florenzi,Italy,1991-03-11,AC Milan,25,Defender,173,67,R
ply11,Matteo,Gabbia,Italy,1999-10-21,AC Milan,46,Defender,186,78,R
ply12,Theo,Hernández,France,1997-10-06,AC Milan,19,Defender,184,81,L
ply13,Pierre,Kalulu,France,2000-06-05,AC Milan,20,Defender,179,69,R
ply14,Simon,Kjær,Denmark,1989-03-26,AC Milan,24,Defender,191,82,R
ply15,Malick,Thiaw,Germany,2001-08-08,AC Milan,28,Defender,194,80,
ply16,Fikayo,Tomori,England,1997-12-19,AC Milan,23,Defender,184,78,R
ply17,Yacine,Adli,France,2000-07-29,AC Milan,7,Midfielder,186,73,R
ply18,Tiemoué,Bakayoko,France,1994-08-17,AC Milan,14,Midfielder,189,77,R
ply19,Ismaël,Bennacer,Algeria,1997-12-01,AC Milan,4,Midfielder,175,70,L
ply20,Brahim,Díaz,Spain,1999-08-03,AC Milan,10,Midfielder,171,68,
ply21,Charles De,Ketelaere,Belgium,2001-03-10,AC Milan,90,Midfielder,192,74,L
ply22,Rade,Krunić,Bosnia-Herzegovina,1993-10-07,AC Milan,33,Midfielder,184,74,R
ply23,Tommaso,Pobega,Italy,1999-07-15,AC Milan,32,Midfielder,188,75,
ply24,Sandro,Tonali,Italy,2000-05-08,AC Milan,8,Midfielder,181,79,R
ply25,Aster,Vranckx,Belgium,2002-10-04,AC Milan,40,Midfielder,183,78,R
ply26,Olivier,Giroud,France,1986-09-30,AC Milan,9,Forward,193,91,L
ply27,Zlatan,Ibrahimović,Sweden,1981-10-03,AC Milan,11,Forward,195,95,
ply28,Marko,Lazetić,Serbia,2004-01-22,AC Milan,22,Forward,190,79,R
ply29,Junior,Messias,Brazil,1991-05-13,AC Milan,30,Forward,174,70,L
ply30,Divock,Origi,Belgium,1995-04-18,AC Milan,27,Forward,185,75,R
ply31,Rafael,Leão,Portugal,1999-06-10,AC Milan,17,Forward,188,81,R
ply32,Ante,Rebić,Croatia,1993-09-21,AC Milan,12,Forward,185,78,R
ply33,Alexis,Saelemaekers,Belgium,1999-06-27,AC Milan,56,Forward,180,72,R
ply34,Jay,Gorter,Netherlands,2000-05-30,AFC Ajax,16,Goalkeeper,190,,R
ply35,Remko,Pasveer,Netherlands,1983-11-08,AFC Ajax,22,Goalkeeper,187,88,R
ply36,Maarten,Stekelenburg,Netherlands,1982-09-22,AFC Ajax,1,Goalkeeper,197,84,R
ply37,Youri,Baas,Netherlands,2003-03-17,AFC Ajax,25,Defender,182,71,L
ply38,Calvin,Bassey,Nigeria,1999-12-31,AFC Ajax,3,Defender,185,76,L
ply39,Daley,Blind,Netherlands,1990-03-09,AFC Ajax,17,Defender,180,72,L
ply40,Ahmetcan,Kaplan,Turkey,2003-01-16,AFC Ajax,13,Defender,190,72,L
ply41,Lisandro,Magallán,Argentina,1993-09-27,AFC Ajax,29,Defender,185,79,R
ply42,Kik,Pierie,Netherlands,2000-07-20,AFC Ajax,39,Defender,183,72,L
ply43,Youri,Regeer,Netherlands,2003-08-18,AFC Ajax,26,Defender,177,,R
ply44,Devyne,Rensch,Netherlands,2003-01-18,AFC Ajax,15,Defender,179,,
ply45,Jorge,Sánchez,Mexico,1997-12-10,AFC Ajax,19,Defender,175,71,R
ply46,Jurriën,Timber,Netherlands,2001-06-17,AFC Ajax,2,Defender,179,62,R
ply47,Owen,Wijndal,Netherlands,1999-11-28,AFC Ajax,5,Defender,176,65,L
ply48,Edson,Álvarez,Mexico,1997-10-24,AFC Ajax,4,Midfielder,187,72,R
ply49,Steven,Berghuis,Netherlands,1991-12-19,AFC Ajax,23,Midfielder,182,75,L
ply50,Kian,Fitz-Jim,Netherlands,2003-07-05,AFC Ajax,28,Midfielder,,,R
ply51,Florian,Grillitsch,Austria,1995-08-07,AFC Ajax,21,Midfielder,187,77,R
ply52,Davy,Klaassen,Netherlands,1993-02-21,AFC Ajax,6,Midfielder,179,70,R
ply53,Kenneth,Taylor,Netherlands,2002-05-16,AFC Ajax,8,Midfielder,182,66,L
ply54,Steven,Bergwijn,Netherlands,1997-10-08,AFC Ajax,7,Forward,178,69,R
ply55,Brian,Brobbey,Netherlands,2002-02-01,AFC Ajax,9,Forward,180,72,R
ply56,Francisco,Conceição,Portugal,2002-12-14,AFC Ajax,35,Forward,170,60,L
ply57,Mohammed,Kudus,Ghana,2000-08-02,AFC Ajax,20,Forward,177,70,L
ply58,Lorenzo,Lucca,Italy,2000-09-10,AFC Ajax,18,Forward,201,80,R
ply59,Lucas,Ocampos,Argentina,1994-07-11,AFC Ajax,11,Forward,187,84,
ply60,Dušan,Tadić,Serbia,1988-11-20,AFC Ajax,10,Forward,181,76,L
ply61,Anton,Scheutjens,Netherlands,1968-05-01,AFC Ajax,,Goalkeeping,183,81,
ply62,Tommaso,Bertini,Italy,2004-01-13,Atalanta,47,Goalkeeper,188,,R
ply63,Juan,Musso,Argentina,1994-05-06,Atalanta,1,Goalkeeper,191,93,R
ply64,Francesco,Rossi,Italy,1991-04-27,Atalanta,31,Goalkeeper,193,83,R
ply65,Marco,Sportiello,Italy,1992-05-10,Atalanta,57,Goalkeeper,192,87,R
ply66,Merih,Demiral,Turkey,1998-03-05,Atalanta,28,Defender,192,87,R
ply67,Berat,Djimsiti,Albania,1993-02-19,Atalanta,19,Defender,191,83,R
ply68,Hans,Hateboer,Netherlands,1994-01-09,Atalanta,33,Defender,187,74,R
ply69,Joakim,Mæhle,Denmark,1997-05-20,Atalanta,3,Defender,185,79,R
ply70,Caleb,Okoli,Italy,2001-07-13,Atalanta,5,Defender,189,72,R
ply71,José,Palomino,Argentina,1990-01-05,Atalanta,6,Defender,188,87,L
ply72,Matteo,Ruggeri,Italy,2002-07-11,Atalanta,22,Defender,187,69,L
ply73,Giorgio,Scalvini,Italy,2003-12-11,Atalanta,42,Defender,194,76,R
ply74,Brandon,Soppy,France,2002-02-21,Atalanta,93,Defender,181,80,R
ply75,Rafael,Tolói,Italy,1990-10-10,Atalanta,2,Defender,185,75,R
ply76,Davide,Zappacosta,Italy,1992-06-11,Atalanta,77,Defender,182,70,R
ply77,Marten de,Roon,Netherlands,1991-03-29,Atalanta,15,Midfielder,185,76,R
ply78,,Éderson,Brazil,1999-07-07,Atalanta,13,Midfielder,185,86,R
ply79,Teun,Koopmeiners,Netherlands,1998-02-28,Atalanta,7,Midfielder,184,77,L
ply80,Ruslan,Malinovskiy,Ukraine,1993-05-04,Atalanta,18,Midfielder,181,79,L
ply81,Mario,Pašalić,Croatia,1995-02-09,Atalanta,88,Midfielder,189,82,R
ply82,Nadir,Zortea,Italy,1999-06-19,Atalanta,21,Midfielder,176,65,R
ply83,Jérémie,Boga,Ivory Coast,1997-01-03,Atalanta,10,Forward,174,68,R
ply84,Rasmus,Højlund,Denmark,2003-02-04,Atalanta,17,Forward,185,,L
ply85,Ademola,Lookman,Nigeria,1997-10-20,Atalanta,11,Forward,174,71,R
ply86,Luis,Muriel,Colombia,1991-04-16,Atalanta,9,Forward,179,75,R
ply87,Duván,Zapata,Colombia,1991-04-01,Atalanta,91,Forward,189,88,R
ply88,Antonio,Gomis,Spain,2003-05-20,,13,Goalkeeper,188,80,L
ply89,Ivo,Grbić,Croatia,1996-01-18,Atlético Madrid,1,Goalkeeper,195,83,R
ply90,Jan,Oblak,Slovenia,1993-01-07,Atlético Madrid,13,Goalkeeper,188,87,R
ply91,Sergio,Mestre,Spain,2005-02-13,Atlético Madrid,51,Goalkeeper,,,
ply92,Adrián,Corral,Spain,2003-01-05,Atlético Madrid,48,Defender,183,77,L
ply93,Santiago,Arias,Colombia,1992-01-13,Atlético Madrid,,Defender,177,72,R
ply94,Felipe,Monteiro,Brazil,1989-05-16,Atlético Madrid,18,Defender,190,84,R
ply95,Fran,González,Spain,1998-08-13,Atlético Madrid,38,Defender,190,,R
ply96,José,Giménez,Uruguay,1995-01-20,Atlético Madrid,2,Defender,185,80,R
ply97,Ibrahima,Cámara,Spain,2003-01-18,Atlético Madrid,47,Defender,180,75,
ply98,Marco,Moreno,Spain,2001-02-20,Atlético Madrid,36,Defender,191,,R
ply99,Mario,Hermoso,Spain,1995-06-18,Atlético Madrid,22,Defender,184,76,L
ply100,Nahuel,Molina,Argentina,1998-04-06,Atlético Madrid,16,Defender,175,72,R
ply101,,Reguilón,Spain,1996-12-16,Atlético Madrid,3,Defender,178,68,L
ply102,,Reinildo,Mozambique,1994-01-21,Atlético Madrid,23,Defender,180,73,L
ply103,Stefan,Savić,Montenegro,1991-01-08,Atlético Madrid,15,Defender,187,80,R
ply104,Sergio,Diez,Spain,2003-07-28,Atlético Madrid,30,Defender,180,75,R
ply105,Axel,Witsel,Belgium,1989-01-12,Atlético Madrid,20,Defender,186,81,R
ply106,Alberto,Moreno,Spain,2002-04-19,Atlético Madrid,32,Midfielder,,,
ply107,Yannick,Carrasco,Belgium,1993-09-04,Atlético Madrid,21,Midfielder,181,73,R
ply108,Rodrigo de,Paul,Argentina,1994-05-24,Atlético Madrid,5,Midfielder,180,70,R
ply109,,Koke,Spain,1992-01-08,Atlético Madrid,6,Midfielder,176,75,R
ply110,Geoffrey,Kondogbia,Central Afr. Republic,1993-02-15,Atlético Madrid,4,Midfielder,188,76,L
ply111,Thomas,Lemar,France,1995-11-12,Atlético Madrid,11,Midfielder,171,66,L
ply112,Marcos,Llorente,Spain,1995-01-30,Atlético Madrid,14,Midfielder,184,74,R
ply113,,Saúl,Spain,1994-11-21,Atlético Madrid,17,Midfielder,184,77,L
ply114,Ángel,Correa,Argentina,1995-03-09,Atlético Madrid,10,Forward,171,70,R
ply115,Antoine,Griezmann,France,1991-03-21,Atlético Madrid,8,Forward,176,73,L
ply116,João,Félix,Portugal,1999-11-10,Atlético Madrid,7,Forward,181,72,
ply117,Matheus,Cunha,Brazil,1999-05-27,Atlético Madrid,9,Forward,184,75,R
ply118,Álvaro,Morata,Spain,1992-10-23,Atlético Madrid,19,Forward,187,82,R
ply119,Pablo,Vercellone,Argentina,1968-04-24,Atlético Madrid,,Goalkeeping,,,
ply120,Óscar,Ortega,Uruguay,1958-03-29,Atlético Madrid,,Athletic,,,
ply121,Óscar,Pitillas,Spain,1971-10-16,Atlético Madrid,,Rehab,,,
ply122,Manuel,Neuer,Germany,1986-03-27,Bayern München,1,Goalkeeper,193,92,R
ply123,Johannes,Schenk,Germany,2003-01-13,Bayern München,35,Goalkeeper,191,,
ply124,Sven,Ulreich,Germany,1988-08-03,Bayern München,26,Goalkeeper,192,87,R
ply125,Alphonso,Davies,Canada,2000-11-02,Bayern München,19,Defender,185,77,L
ply126,Matthijs de,Ligt,Netherlands,1999-08-12,Bayern München,4,Defender,189,89,R
ply127,Lucas,Hernández,France,1996-02-14,Bayern München,21,Defender,184,79,L
ply128,Noussair,Mazraoui,Morocco,1997-11-14,Bayern München,40,Defender,183,78,R
ply129,Benjamin,Pavard,France,1996-03-28,Bayern München,5,Defender,186,81,R
ply130,Bouna,Sarr,Senegal,1992-01-31,Bayern München,20,Defender,178,71,R
ply131,Josip,Stanišić,Croatia,2000-04-02,Bayern München,44,Defender,186,77,
ply132,Dayot,Upamecano,France,1998-10-27,Bayern München,2,Defender,186,90,R
ply133,Leon,Goretzka,Germany,1995-02-06,Bayern München,8,Midfielder,189,82,R
ply134,Ryan,Gravenberch,Netherlands,2002-06-15,Bayern München,38,Midfielder,190,83,R
ply135,Joshua,Kimmich,Germany,1995-02-08,Bayern München,6,Midfielder,177,75,R
ply136,Jamal,Musiala,Germany,2003-02-26,Bayern München,42,Midfielder,183,70,R
ply137,Marcel,Sabitzer,Austria,1994-03-17,Bayern München,18,Midfielder,177,76,R
ply138,Paul,Wanner,Germany,2005-12-23,Bayern München,14,Midfielder,185,72,L
ply139,Eric Maxim,Choupo-Moting,Cameroon,1989-03-23,Bayern München,13,Forward,191,90,R
ply140,Kingsley,Coman,France,1996-06-13,Bayern München,11,Forward,180,76,R
ply141,Serge,Gnabry,Germany,1995-07-14,Bayern München,7,Forward,176,77,R
ply142,Sadio,Mané,Senegal,1992-04-10,Bayern München,17,Forward,174,69,R
ply143,Thomas,Müller,Germany,1989-09-13,Bayern München,25,Forward,185,76,R
ply144,Leroy,Sané,Germany,1996-01-11,Bayern München,10,Forward,183,80,L
ply145,Mathys,Tel,France,2005-04-27,Bayern München,39,Forward,183,75,R
ply146,Toni,Tapalović,Croatia,1980-10-10,Bayern München,,Goalkeeping,185,83,
ply147,Holger,Broich,Germany,1974-09-18,Bayern München,,Fitness,,,
ply148,Stephan,Kerth,Germany,1988-09-23,Bayern München,,Fitness,,,
ply149,Simon,Martinello,Italy,1984-11-01,Bayern München,,Fitness,,,
ply150,Peter,Schlösser,Germany,,Bayern München,,Rehab,,,
ply151,Thomas,Wilhelmi,Germany,1967-05-11,Bayern München,,Rehab,,,
ply152,Vitus,Angerer,Germany,1985-10-01,Bayern München,,Game,,,
ply153,Michael,Cuper,Germany,1985-01-08,Bayern München,,Game,,,
ply154,Maximilian,Luckner,Germany,,Bayern München,,Game,,,
ply155,Mathias,Reiter,Germany,,Bayern München,,Game,,,
ply156,Maximilian,Schwab,Germany,1988-11-28,Bayern München,,Game,,,
ply157,Giacomo,Stey,Germany,1994-03-21,Bayern München,,Game,,,
ply158,Michael,Niemeyer,Germany,1971-04-06,Bayern München,,Chief,,,
ply159,Maximilian,Pelka,Germany,1988-05-24,Bayern München,,Jul-21,,,R
ply160,Göktug,Baytekin,Turkey,2004-11-20,Beşiktaş,74,Goalkeeper,,,
ply161,Emre,Bilgin,Turkey,2004-02-26,Beşiktaş,99,Goalkeeper,188,80,L
ply162,Ersin,Destanoğlu,Turkey,2001-01-01,Beşiktaş,1,Goalkeeper,195,88,R
ply163,Mert,Günok,Turkey,1989-03-01,Beşiktaş,34,Goalkeeper,196,92,R
ply164,Utku,Yuvakuran,Turkey,1997-11-02,Beşiktaş,97,Goalkeeper,192,81,R
ply165,Tayfur,Bingöl,Turkey,1993-01-11,Beşiktaş,,Defender,180,71,R
ply166,Halil,Duman,Turkey,2001-03-08,Beşiktaş,,Defender,,,
ply167,Arthur,Masuaku,Congo DR,1993-11-07,Beşiktaş,25,Defender,179,70,L
ply168,Umut,Meraş,Turkey,1995-12-20,Beşiktaş,77,Defender,178,73,L
ply169,,Montero,Spain,1999-01-14,Beşiktaş,4,Defender,185,76,L
ply170,Valentin,Rosier,France,1996-08-19,Beşiktaş,2,Defender,175,70,R
ply171,Romain,Saïss,Morocco,1990-03-26,Beşiktaş,26,Defender,188,80,L
ply172,Tayyip,Sanuç,Turkey,1999-12-17,Beşiktaş,,Defender,188,80,R
ply173,Emrecan,Uzunhan,Turkey,2001-02-26,Beşiktaş,14,Defender,,,
ply174,Welinton,Souza,Brazil,1989-04-10,Beşiktaş,23,Defender,181,81,R
ply175,Oğuzhan,Akgün,Turkey,2001-07-13,Beşiktaş,33,Midfielder,174,,L
ply176,Dele,Alli,England,1996-04-11,Beşiktaş,11,Midfielder,188,80,R
ply177,Gedson,Fernandes,Portugal,1999-01-09,Beşiktaş,83,Midfielder,184,71,R
ply178,Atiba,Hutchinson,Canada,1983-02-08,Beşiktaş,13,Midfielder,187,83,R
ply179,,Josef,Brazil,1989-02-11,Beşiktaş,5,Midfielder,188,82,R
ply180,Kerem,Kesgin,Turkey,2000-11-05,Beşiktaş,17,Midfielder,176,76,R
ply181,Muhayer,Oktay,Turkey,1999-04-28,Beşiktaş,45,Midfielder,180,75,
ply182,Demir,Tiknaz,Turkey,2004-08-17,Beşiktaş,68,Midfielder,,,
ply183,Salih,Uçan,Turkey,1994-01-06,Beşiktaş,8,Midfielder,182,72,R
ply184,Necip,Uysal,Turkey,1991-01-24,Beşiktaş,20,Midfielder,180,76,R
ply185,Berkay,Vardar,Azerbaijan,2003-01-14,Beşiktaş,22,Midfielder,,,
ply186,Tyler,Boyd,USA,1994-12-30,Beşiktaş,30,Forward,183,74,R
ply187,Rachid,Ghezzal,Algeria,1992-05-09,Beşiktaş,18,Forward,182,70,L
ply188,Jackson,Muleka,Congo DR,1999-10-04,Beşiktaş,40,Forward,180,77,R
ply189,Georges-Kévin,N'Koudou,France,1995-02-13,Beşiktaş,7,Forward,172,68,R
ply190,Nathan,Redmond,England,1994-03-06,Beşiktaş,,Forward,173,69,R
ply191,Cenk,Tosun,Turkey,1991-06-07,Beşiktaş,9,Forward,183,78,R
ply192,Wout,Weghorst,Netherlands,1992-08-07,Beşiktaş,10,Forward,197,84,R
ply193,Gregor,Kobel,Switzerland,1997-12-06,Borussia Dortmund,1,Goalkeeper,196,88,R
ply194,Marcel,Lotka,Poland,2001-05-25,Borussia Dortmund,35,Goalkeeper,190,85,R
ply195,Alexander,Meyer,Germany,1991-04-13,Borussia Dortmund,33,Goalkeeper,195,90,R
ply196,Luca,Unbehaun,Germany,2001-02-27,Borussia Dortmund,38,Goalkeeper,185,82,R
ply197,Soumaïla,Coulibaly,France,2003-10-14,Borussia Dortmund,44,Defender,190,82,L
ply198,Raphaël,Guerreiro,Portugal,1993-12-22,Borussia Dortmund,13,Defender,170,71,L
ply199,Mats,Hummels,Germany,1988-12-16,Borussia Dortmund,15,Defender,191,94,R
ply200,Mateu,Morey,Spain,2000-03-02,Borussia Dortmund,2,Defender,173,67,R
ply201,Thomas,Meunier,Belgium,1991-09-12,Borussia Dortmund,24,Defender,191,90,R
ply202,Felix,Passlack,Germany,1998-05-29,Borussia Dortmund,30,Defender,170,74,R
ply203,Tom,Rothe,Germany,2004-10-29,Borussia Dortmund,36,Defender,193,88,L
ply204,Nico,Schlotterbeck,Germany,1999-12-01,Borussia Dortmund,4,Defender,191,86,L
ply205,Nico,Schulz,Germany,1993-04-01,Borussia Dortmund,14,Defender,181,83,L
ply206,Niklas,Süle,Germany,1995-09-03,Borussia Dortmund,25,Defender,195,97,R
ply207,Jude,Bellingham,England,2003-06-29,Borussia Dortmund,22,Midfielder,186,75,R
ply208,Julian,Brandt,Germany,1996-05-02,Borussia Dortmund,19,Midfielder,185,83,R
ply209,Emre,Can,Germany,1994-01-12,Borussia Dortmund,23,Midfielder,186,86,R
ply210,Mahmoud,Dahoud,Germany,1996-01-01,Borussia Dortmund,8,Midfielder,178,68,R
ply211,Göktan,Gürpüz,Germany,2003-01-22,Borussia Dortmund,42,Midfielder,175,60,R
ply212,Thorgan,Hazard,Belgium,1993-03-29,Borussia Dortmund,10,Midfielder,175,71,R
ply213,Abdoulaye,Kamara,Guinea,2004-11-06,Borussia Dortmund,32,Midfielder,182,77,R
ply214,Justin,Njinmah,Germany,2000-11-15,Borussia Dortmund,49,Midfielder,184,75,R
ply215,Salih,Özcan,Turkey,1998-01-11,Borussia Dortmund,6,Midfielder,182,74,R
ply216,Antonios,Papadopoulos,Germany,1999-09-10,Borussia Dortmund,47,Midfielder,185,83,R
ply217,Gio,Reyna,USA,2002-11-13,Borussia Dortmund,7,Midfielder,185,79,R
ply218,Marius,Wolf,Germany,1995-05-27,Borussia Dortmund,17,Midfielder,187,81,R
ply219,Karim,Adeyemi,Germany,2002-01-18,Borussia Dortmund,27,Forward,177,68,L
ply220,Jamie,Bynoe-Gittens,England,2004-08-08,Borussia Dortmund,43,Forward,175,70,R
ply221,Sébastien,Haller,Ivory Coast,1994-06-22,Borussia Dortmund,9,Forward,190,82,R
ply222,Donyell,Malen,Netherlands,1999-01-19,Borussia Dortmund,21,Forward,179,68,R
ply223,Anthony,Modeste,France,1988-04-14,Borussia Dortmund,20,Forward,187,84,R
ply224,Youssoufa,Moukoko,Germany,2004-11-20,Borussia Dortmund,18,Forward,179,72,L
ply225,Marco,Reus,Germany,1989-05-31,Borussia Dortmund,11,Forward,180,71,R
ply226,Matthias,Kleinsteiber,Germany,1978-01-05,Borussia Dortmund,,Goalkeeping,188,85,
ply227,Mathias,Kolodziej,Germany,1988-04-04,Borussia Dortmund,,Athletic,194,,
ply228,Dennis,Morschel,Germany,1985-02-21,Borussia Dortmund,,Athletic,194,,
ply229,Florian,Wangler,Germany,1980-01-16,Borussia Dortmund,,Athletic,,,
ply230,Johannes,Wieber,Germany,1972-09-09,Borussia Dortmund,,Athletic,,,
ply231,Thorben,Voeste,Germany,1981-06-10,Borussia Dortmund,,Rehab,,,
ply232,Olaf,Wehmer,Germany,1980-06-01,Borussia Dortmund,,Rehab,,,
ply233,Frank,Zöllner,Germany,1968-02-20,Borussia Dortmund,,Rehab,,,
ply234,Otto,Addo,Ghana,1975-06-09,Borussia Dortmund,,Special,188,80,R
ply235,Serdar,Ayar,Germany,1972-04-22,Borussia Dortmund,,Game,,,
ply236,Mario,Baric,Germany,1984-11-10,Borussia Dortmund,,Game,,,
ply237,Daniel,Ackermann,Germany,1981-07-29,Borussia Dortmund,,Video,182,81,
ply238,Frank,Rutemöller,Germany,1983-07-28,Borussia Dortmund,,Video,,,
ply239,Kai-Norman,Schulz,Germany,1974-05-02,Borussia Dortmund,,Chief,,,
ply240,Philipp,Laux,Germany,1973-01-25,Borussia Dortmund,,May-20,182,82,
ply241,Dario,Marzino,Switzerland,1996-09-19,BSC Young Boys,40,Goalkeeper,184,80,R
ply242,Anthony,Racioppi,Switzerland,1998-12-31,BSC Young Boys,1,Goalkeeper,188,80,R
ply243,David von,Ballmoos,Switzerland,1994-12-30,BSC Young Boys,26,Goalkeeper,192,90,R
ply244,Leandro,Zbinden,Switzerland,2002-07-30,BSC Young Boys,61,Goalkeeper,189,83,
ply245,Aurèle,Amenda,Switzerland,2003-07-31,BSC Young Boys,4,Defender,194,90,
ply246,Loris,Benito,Switzerland,1992-01-07,BSC Young Boys,23,Defender,186,85,L
ply247,Lewin,Blum,Switzerland,2001-07-27,BSC Young Boys,27,Defender,181,75,
ply248,Mohamed,Camara,Guinea,1997-08-28,BSC Young Boys,13,Defender,191,80,R
ply249,Ulisses,Garcia,Switzerland,1996-01-11,BSC Young Boys,21,Defender,183,82,L
ply250,Sandro,Lauper,Switzerland,1996-10-25,BSC Young Boys,30,Defender,186,73,R
ply251,Fabian,Lustenberger,Switzerland,1988-05-02,BSC Young Boys,28,Defender,182,73,R
ply252,Quentin,Maceiras,Switzerland,1995-10-10,BSC Young Boys,24,Defender,181,75,R
ply253,Cédric,Zesiger,Switzerland,1998-06-24,BSC Young Boys,5,Defender,194,88,L
ply254,Miguel,Chaiwa,Zambia,2004-06-07,BSC Young Boys,14,Midfielder,179,73,R
ply255,Théo,Golliard,Switzerland,2002-09-27,,,Midfielder,172,68,
ply256,Kastriot,Imeri,Switzerland,2000-06-27,BSC Young Boys,29,Midfielder,181,75,R
ply257,Cheikh,Niasse,Senegal,2000-01-19,BSC Young Boys,20,Midfielder,188,69,R
ply258,Esteban,Petignat,Switzerland,2000-05-17,BSC Young Boys,6,Midfielder,177,71,R
ply259,Fabian,Rieder,Switzerland,2002-02-16,BSC Young Boys,32,Midfielder,181,74,L
ply260,Donat,Rrudhani,Kosovo,1999-05-02,BSC Young Boys,22,Midfielder,188,78,L
ply261,Kevin,Rüegg,Switzerland,1998-08-05,BSC Young Boys,17,Midfielder,173,77,R
ply262,Vincent,Sierro,Switzerland,1995-10-08,BSC Young Boys,8,Midfielder,185,79,R
ply263,Filip,Ugrinić,Switzerland,1999-01-05,BSC Young Boys,7,Midfielder,184,88,R
ply264,Jonathan De,Donno,Switzerland,2002-02-16,BSC Young Boys,,Forward,,,
ply265,Meschack,Elia,Congo DR,1997-08-06,BSC Young Boys,15,Forward,173,67,R
ply266,Christian,Fassnacht,Switzerland,1993-11-11,BSC Young Boys,16,Forward,185,77,R
ply267,Cedric,Itten,Switzerland,1996-12-27,BSC Young Boys,11,Forward,190,84,R
ply268,Joël,Monteiro,Portugal,1999-08-05,BSC Young Boys,77,Forward,191,81,R
